title,date,tel,address,star,link
爺兒咖哩,2022-08-18 02:09:08,0223659300,臺北市中正區汀州路二段146號,4.1,https://ifoodie.tw/restaurant/5a4bcafd2756dd470761309a-%E7%88%BA%E5%85%92%E5%92%96%E5%93%A9
就是愛煎餅果子.咔滋飯糰 台北車站旗艦店,2022-08-18 02:09:12,0987020554,臺北市中正區開封街一段2之50號,4.4,https://ifoodie.tw/restaurant/5f7888df2756dd14e4c9329e-%E5%B0%B1%E6%98%AF%E6%84%9B%E7%85%8E%E9%A4%85%E6%9E%9C%E5%AD%90.%E5%92%94%E6%BB%8B%E9%A3%AF%E7%B3%B0-%E5%8F%B0%E5%8C%97%E8%BB%8A%E7%AB%99%E6%97%97%E8%89%A6%E5%BA%97
Hungry Pans 夯堡 寧波店,2022-08-18 02:09:17,0223567220,臺北市中正區寧波西街24號1樓,3.9,https://ifoodie.tw/restaurant/5f77d6ea02935e16002e022b-Hungry-Pans-%E5%A4%AF%E5%A0%A1-%E5%AF%A7%E6%B3%A2%E5%BA%97
威宇牛排-公館店,2022-08-18 02:09:21,0223686875,臺北市中正區汀州路三段257號,4.2,https://ifoodie.tw/restaurant/5e9c6072d6895d6fed8e5c41-%E5%A8%81%E5%AE%87%E7%89%9B%E6%8E%92-%E5%85%AC%E9%A4%A8%E5%BA%97
欣杭小吃店,2022-08-18 02:09:24,0223650851,臺北市中正區同安街51號,4.0,https://ifoodie.tw/restaurant/5f740e0b02935e1f04196702-%E6%AC%A3%E6%9D%AD%E5%B0%8F%E5%90%83%E5%BA%97
平價燒烤,2022-08-18 02:09:27,0989088605,臺北市中正區同安街83之1號,4.4,https://ifoodie.tw/restaurant/5f737e8d226139221f397c10-%E5%B9%B3%E5%83%B9%E7%87%92%E7%83%A4
郭記牛肉麵,2022-08-18 02:09:32,0223698114,臺北市中正區汀州路二段152號,4.3,https://ifoodie.tw/restaurant/5abc6ce3f5246817f0e45d9f-%E9%83%AD%E8%A8%98%E7%89%9B%E8%82%89%E9%BA%B5
怡客咖啡 忠杭店,2022-08-18 02:09:38,0223223766,臺北市中正區杭州南路一段8之2號,4.0,https://ifoodie.tw/restaurant/5e7d5ddd2261395341fe58ef-%E6%80%A1%E5%AE%A2%E5%92%96%E5%95%A1-%E5%BF%A0%E6%9D%AD%E5%BA%97
徐州路2號庭園會館,2022-08-18 02:09:41,0223928888,臺北市中正區徐州路2號,4.2,https://ifoodie.tw/restaurant/559d69c4c03a103ee86c727b-%E5%BE%90%E5%B7%9E%E8%B7%AF2%E8%99%9F%E5%BA%AD%E5%9C%92%E6%9C%83%E9%A4%A8
Malaysia Kitchen in Taiwan 大馬廚房,2022-08-18 02:09:45,0227010010,臺北市大安區復興南路二段200號,4.5,https://ifoodie.tw/restaurant/5f7055332261390c80c5e8fa-Malaysia-Kitchen-in-
金泰刀削麵,2022-08-18 02:09:51,0223952727,台北市中正區南昌路1段51巷5號,4.0,https://ifoodie.tw/restaurant/5ecd312b2261397a1e6cf7c2-%E9%87%91%E6%B3%B0%E5%88%80%E5%89%8A%E9%BA%B5
洪記鹹粥,2022-08-18 02:09:56,0932345727,臺北市中正區中華路二段311巷,3.5,https://ifoodie.tw/restaurant/61c33437cd995719b80f7d22-%E6%B4%AA%E8%A8%98%E9%B9%B9%E7%B2%A5
ㄧ志雞排,2022-08-18 02:10:01,0918882453,臺北市中正區濟南路一段13巷,4.2,https://ifoodie.tw/restaurant/5de1dfe42261396d651e9a03-%E3%84%A7%E5%BF%97%E9%9B%9E%E6%8E%92
有煎餃子館(北市寧波館),2022-08-18 02:10:07,0223933058,臺北市中正區寧波西街7號,3.6,https://ifoodie.tw/restaurant/5f49b974d6895d663dc6aba8-%E6%9C%89%E7%85%8E%E9%A4%83%E5%AD%90%E9%A4%A8(%E5%8C%97%E5%B8%82%E5%AF%A7%E6%B3%A2%E9%A4%A8)
祥園小吃店,2022-08-18 02:10:10,0223957796,台北市中正區寧波西街4之1號,3.8,https://ifoodie.tw/restaurant/5f607f6a2261394bb1601bf5-%E7%A5%A5%E5%9C%92%E5%B0%8F%E5%90%83%E5%BA%97
天晴1982 手作茶飲,2022-08-18 02:10:15,0223886062,臺北市中正區寶慶路67號,4.8,https://ifoodie.tw/restaurant/62399ee1781cc044e41a5e98-%E5%A4%A9%E6%99%B41982-%E6%89%8B%E4%BD%9C%E8%8C%B6%E9%A3%B2
金門風味館 台北店,2022-08-18 02:10:20,0223699711,臺北市松山區饒河街142號,4.0,https://ifoodie.tw/restaurant/5f641f2a8c906d138916dac3-%E9%87%91%E9%96%80%E9%A2%A8%E5%91%B3%E9%A4%A8-%E5%8F%B0%E5%8C%97%E5%BA%97
晴光紅豆餅 公館店,2022-08-18 02:10:23,0223649865,臺北市大安區汀州路三段255號,3.8,https://ifoodie.tw/restaurant/56c4b5d92756dd75130ce405-%E6%99%B4%E5%85%89%E7%B4%85%E8%B1%86%E9%A4%85-%E5%85%AC%E9%A4%A8%E5%BA%97
珍香鍋貼,2022-08-18 02:10:27,0223710225,臺北市中正區廣州街6號,4.3,https://ifoodie.tw/restaurant/5f621f7f2756dd3c89419a3b-%E7%8F%8D%E9%A6%99%E9%8D%8B%E8%B2%BC
UNI CAFE,2022-08-18 02:10:32,0223640577,臺北市中正區金門街15號,4.7,https://ifoodie.tw/restaurant/5f61950e02935e1d93901b3e-UNI-CAFE
JJ''s POKE & CAFE 鮮魚沙拉飯,2022-08-18 02:10:37,0223672278,台北市中正區汀州路三段160巷4號,4.2,https://ifoodie.tw/restaurant/5ed11a7b2756dd5d11535728-JJ''s-POKE-%26-CAFE-%E9%AE%AE%E9%AD%9A%E6%B2%99
壹等涼果汁攤,2022-08-18 02:10:41,0223053636,臺北市中正區中華路二段309巷26號,4.8,https://ifoodie.tw/restaurant/5e87469b2756dd3b96654b4d-%E5%A3%B9%E7%AD%89%E6%B6%BC%E6%9E%9C%E6%B1%81%E6%94%A4
胖媽大塊牛肉麵,2022-08-18 02:10:47,0223092988,臺北市中正區中華路二段307巷5號,4.1,https://ifoodie.tw/restaurant/5b3a6a4d2756dd22eb47e7b3-%E8%83%96%E5%AA%BD%E5%A4%A7%E5%A1%8A%E7%89%9B%E8%82%89%E9%BA%B5
NALA''s Mexican Food,2022-08-18 02:10:51,0223516692,臺北市中正區羅斯福路一段7之1號,4.3,https://ifoodie.tw/restaurant/5d2745ea2756dd3c76617718-NALA''s-Mexican-Food
元味古早小吃,2022-08-18 02:10:55,0223718611,臺北市中正區延平南路179巷1弄1號,4.1,https://ifoodie.tw/restaurant/5f5b88022756dd155d8f10ce-%E5%85%83%E5%91%B3%E5%8F%A4%E6%97%A9%E5%B0%8F%E5%90%83
虎記商行,2022-08-18 02:11:00,0233433508,臺北市中正區寧波東街1之1號,4.5,https://ifoodie.tw/restaurant/559d0603c03a103ee86c349b-%E8%99%8E%E8%A8%98%E5%95%86%E8%A1%8C
Gusto Pizza,2022-08-18 02:11:03,0223587001,臺北市中正區連雲街74號,4.6,https://ifoodie.tw/restaurant/6006974f8c906d0f52b3f893-Gusto-Pizza
秋月日式炸豬排,2022-08-18 02:11:13,0937188434,臺北市中正區惠安街15之2號,4.2,https://ifoodie.tw/restaurant/5a47d5852756dd7d972e3fd3-%E7%A7%8B%E6%9C%88%E6%97%A5%E5%BC%8F%E7%82%B8%E8%B1%AC%E6%8E%92
西螺祖傳麻糬 程文照工坊,2022-08-18 02:11:17,0979897872,臺北市中正區羅斯福路一段12號,4.5,https://ifoodie.tw/restaurant/5b9d15fa2756dd1c29a40d2e-%E8%A5%BF%E8%9E%BA%E7%A5%96%E5%82%B3%E9%BA%BB%E7%B3%AC-%E7%A8%8B%E6%96%87%E7%85%A7%E5%B7%A5%E5%9D%8A
すき家sukiya,2022-08-18 02:11:22,0223584169,臺北市中正區羅斯福路二段50號,4.1,https://ifoodie.tw/restaurant/559d783dc03a103ee86c7c82-%E3%81%99%E3%81%8D%E5%AE%B6sukiya
丼壽司,2022-08-18 02:11:26,0223681323,臺北市中正區汀州路三段165號一樓,4.4,https://ifoodie.tw/restaurant/5f525d69d6895d7ce885c541-%E4%B8%BC%E5%A3%BD%E5%8F%B8
樂寶食堂 lambocucina,2022-08-18 02:11:35,0915393636,臺北市中正區延平南路3之2號1樓,4.6,https://ifoodie.tw/restaurant/5f2a8c8d22613939314d4a61-%E6%A8%82%E5%AF%B6%E9%A3%9F%E5%A0%82-lambocucina
曉食堂-日式料理 中正南昌,2022-08-18 02:11:39,0223966118,台北市中正區南昌路一段59巷5號,4.1,https://ifoodie.tw/restaurant/5e8f2d828c906d76f7f8d053-%E6%9B%89%E9%A3%9F%E5%A0%82-%E6%97%A5%E5%BC%8F%E6%96%99%E7%90%86-%E4%B8%AD%E6%AD%A3%E5%8D%97%E6%98%8C
天才領袖感覺統合情緒教育中心,2022-08-18 02:11:43,0223963177,臺北市中正區羅斯福路二段56號,4.8,https://ifoodie.tw/restaurant/5f3d35982756dd0a83ee64b6-%E5%A4%A9%E6%89%8D%E9%A0%98%E8%A2%96%E6%84%9F%E8%A6%BA%E7%B5%B1%E5%90%88%E6%83%85%E7%B7%92%E6%95%99%E8%82%B2%E4%B8%AD%E5%BF%83
南山鐵板燒,2022-08-18 02:11:47,0223918949,臺北市中正區牯嶺街1號,4.1,https://ifoodie.tw/restaurant/5f38abb202935e5d944ff2e2-%E5%8D%97%E5%B1%B1%E9%90%B5%E6%9D%BF%E7%87%92
胡饕米粉湯•黑白切 台大公館店,2022-08-18 02:11:52,0223670517,臺北市中正區羅斯福路三段284巷8號1樓,4.2,https://ifoodie.tw/restaurant/5db68bb88c906d03788b38cd-%E8%83%A1%E9%A5%95%E7%B1%B3%E7%B2%89%E6%B9%AF%E2%80%A2%E9%BB%91%E7%99%BD%E5%88%87-%E5%8F%B0%E5%A4%A7%E5%85%AC%E9%A4%A8%E5%BA%97
Très Bon Café 好伴 CAFÉ,2022-08-18 02:11:56,0223712368,台北市博愛路224巷5號,4.5,https://ifoodie.tw/restaurant/5f165f248c906d06b0430635-Tr%C3%A8s-Bon-Caf%C3%A9-%E5%A5%BD%E4%BC%B4-CAF
CAFE!N 硬咖啡 衡陽店,2022-08-18 02:12:02,0223820398,臺北市中正區衡陽路35號,4.0,https://ifoodie.tw/restaurant/5e5a297fd6895d65a169e353-CAFE!N-%E7%A1%AC%E5%92%96%E5%95%A1-%E8%A1%A1%E9%99%BD%E5%BA%97
翠薪越南餐廳,2022-08-18 02:12:06,0223680254,臺北市中正區羅斯福路四段24巷11號,3.9,https://ifoodie.tw/restaurant/559de241c03a103ee86cba7f-%E7%BF%A0%E8%96%AA%E8%B6%8A%E5%8D%97%E9%A4%90%E5%BB%B3
umai我賣車輪餅,2022-08-18 02:12:10,0933021700,臺北市中正區羅斯福路四段136巷3號,4.3,https://ifoodie.tw/restaurant/5f30b26702935e3bfc5ed2eb-umai%E6%88%91%E8%B3%A3%E8%BB%8A%E8%BC%AA%E9%A4%85
點點心 微風車站,2022-08-18 02:12:15,0223886811,臺北市中正區北平西路3號臺北車站2F,4.0,https://ifoodie.tw/restaurant/5840e9af699b6e3b7b11faba-%E9%BB%9E%E9%BB%9E%E5%BF%83-%E5%BE%AE%E9%A2%A8%E8%BB%8A%E7%AB%99
EBISU KITCHEN,2022-08-18 02:12:19,0966560037,臺北市中正區寧波西街77號,4.1,https://ifoodie.tw/restaurant/5c51a7c323679c2165636dcb-EBISU-KITCHEN
三槐堂,2022-08-18 02:12:24,0223213429,臺北市中正區羅斯福路一段72巷2號,4.3,https://ifoodie.tw/restaurant/559d78c8c03a103ee86c7cca-%E4%B8%89%E6%A7%90%E5%A0%82
阿順排骨,2022-08-18 02:12:28,0223883335,臺北市中正區漢口街一段80巷12號,4.2,https://ifoodie.tw/restaurant/5a6627c32756dd60a6220661-%E9%98%BF%E9%A0%86%E6%8E%92%E9%AA%A8
喫尤平價鐵板燒 - 公館店,2022-08-18 02:12:33,0223654118,臺北市中正區汀州路三段247號,4.3,https://ifoodie.tw/restaurant/5f2c171602935e4a3d64bd04-%E5%96%AB%E5%B0%A4%E5%B9%B3%E5%83%B9%E9%90%B5%E6%9D%BF%E7%87%92-%E5%85%AC%E9%A4%A8%E5%BA%97
7號咖啡館,2022-08-18 02:12:38,0223218092,臺北市中正區鎮江街7號,4.1,https://ifoodie.tw/restaurant/5faeb39c2261396da08db1b6-7%E8%99%9F%E5%92%96%E5%95%A1%E9%A4%A8
聚聚,2022-08-18 02:12:43,0223096999,臺北市中正區重慶南路二段92號,4.4,https://ifoodie.tw/restaurant/607d926d7cc7fc4e195dcc68-%E8%81%9A%E8%81%9A
田舍手打麵(南門店),2022-08-18 02:12:48,0223895099,臺北市中正區中華路二段75巷21號,4.2,https://ifoodie.tw/restaurant/5f26cbd12756dd3a9c8e13d0-%E7%94%B0%E8%88%8D%E6%89%8B%E6%89%93%E9%BA%B5(%E5%8D%97%E9%96%80%E5%BA%97)
梅老闆 飯麵食堂,2022-08-18 02:12:57,0223961690,臺北市中正區羅斯福路一段58巷28號,4.4,https://ifoodie.tw/restaurant/5f24c5eb8c906d56cccf1308-%E6%A2%85%E8%80%81%E9%97%86-%E9%A3%AF%E9%BA%B5%E9%A3%9F%E5%A0%82
canteenM Bar,2022-08-18 02:13:01,0277414283,台北市中正區中華路一段3號2F,999,https://ifoodie.tw/restaurant/5f237ffc8c906d6cd91a5c80-canteenM-Bar
陸軍聯誼廳(孫立人將軍官邸 ),2022-08-18 02:13:07,0223216910,臺北市中正區南昌路一段136號,4.4,https://ifoodie.tw/restaurant/5a219a1d2756dd68a7f09362-%E9%99%B8%E8%BB%8D%E8%81%AF%E8%AA%BC%E5%BB%B3(%E5%AD%AB%E7%AB%8B%E4%BA%BA%E5%B0%87%E8%BB%8D%E5%AE%98%E9%82%B8-)
スシロー壽司郎 台北公館店,2022-08-18 02:13:12,0223622766,臺北市中正區羅斯福路四段68號2樓,4.1,https://ifoodie.tw/restaurant/5ec53d2d2756dd0432ab2104-%E3%82%B9%E3%82%B7%E3%83%AD%E3%83%BC%E5%A3%BD%E5%8F%B8%E9%83%8E-%E5%8F%B0%E5%8C%97%E5%85%AC%E9%A4%A8%E5%BA%97
光點珈琲時光 華山店,2022-08-18 02:13:17,0223940670,臺北市中正區八德路一段1號,4.0,https://ifoodie.tw/restaurant/559d633ec03a103ee86c6d8c-%E5%85%89%E9%BB%9E%E7%8F%88%E7%90%B2%E6%99%82%E5%85%89-%E8%8F%AF%E5%B1%B1%E5%BA%97
閒酥雞總店,2022-08-18 02:13:20,0223213739,臺北市中正區南昌路一段108巷1號,4.5,https://ifoodie.tw/restaurant/5f15a8922756dd59963b7e5b-%E9%96%92%E9%85%A5%E9%9B%9E%E7%B8%BD%E5%BA%97
初牛 公館店,2022-08-18 02:13:25,0223650393,台北市汀州路3段169號,4.3,https://ifoodie.tw/restaurant/58fba01bf524687c7554cfa2-%E5%88%9D%E7%89%9B-%E5%85%AC%E9%A4%A8%E5%BA%97
涮乃葉 寶慶遠百店,2022-08-18 02:13:30,0223611258,臺北市中正區寶慶路32號6樓,4.1,https://ifoodie.tw/restaurant/5f11b43a2756dd1a48d1b98b-%E6%B6%AE%E4%B9%83%E8%91%89-%E5%AF%B6%E6%85%B6%E9%81%A0%E7%99%BE%E5%BA%97
順興冰果室,2022-08-18 02:13:34,0223412210,臺北市中正區牯嶺街5巷1號,4.3,https://ifoodie.tw/restaurant/5f0c6e0c2756dd30af37e73c-%E9%A0%86%E8%88%88%E5%86%B0%E6%9E%9C%E5%AE%A4
以利泡泡冰,2022-08-18 02:13:39,0223690690,臺北市大安區羅斯福路三段316巷8弄內,3.5,https://ifoodie.tw/restaurant/55a67b8bc03a104df53ca5ba-%E4%BB%A5%E5%88%A9%E6%B3%A1%E6%B3%A1%E5%86%B0
咖啡弄 (站前店),2022-08-18 02:13:44,0223883000,臺北市中正區館前路18號,3.6,https://ifoodie.tw/restaurant/559daf76c03a103ee86c9b3f-%E5%92%96%E5%95%A1%E5%BC%84-(%E7%AB%99%E5%89%8D%E5%BA%97)
屯京拉麵,2022-08-18 02:13:48,0223887166,臺北市中正區忠孝西路一段,4.1,https://ifoodie.tw/restaurant/559d70f6c03a103ee86c7798-%E5%B1%AF%E4%BA%AC%E6%8B%89%E9%BA%B5
七十二牛肉麵,2022-08-18 02:13:53,0223934095,臺北市中正區濟南路二段71號,4.1,https://ifoodie.tw/restaurant/559d81eac03a103ee86c81c5-%E4%B8%83%E5%8D%81%E4%BA%8C%E7%89%9B%E8%82%89%E9%BA%B5
呷飯團,2022-08-18 02:13:57,0939910195,臺北市中正區羅斯福路四段78巷2弄2號,4.0,https://ifoodie.tw/restaurant/5ebab11e2756dd5ff25cbca0-%E5%91%B7%E9%A3%AF%E5%9C%98
味覺の感動,2022-08-18 02:14:01,0223510909,臺北市中正區忠孝東路二段30號,4.3,https://ifoodie.tw/restaurant/61400805873d791f09f650c3-%E5%91%B3%E8%A6%BA%E3%81%AE%E6%84%9F%E5%8B%95
布里王子の麵包廚房-北車微風店,2022-08-18 02:14:06,0223140600,臺北市中正區北平西路3號,3.9,https://ifoodie.tw/restaurant/5f19ed7422613926bc9e783b-%E5%B8%83%E9%87%8C%E7%8E%8B%E5%AD%90%E3%81%AE%E9%BA%B5%E5%8C%85%E5%BB%9A%E6%88%BF-%E5%8C%97%E8%BB%8A%E5%BE%AE%E9%A2%A8%E5%BA%97
翠庭 (天成大飯店),2022-08-18 02:14:09,0223120000,臺北市中正區忠孝西路一段43號,3.5,https://ifoodie.tw/restaurant/559d7347c03a103ee86c795f-%E7%BF%A0%E5%BA%AD-(%E5%A4%A9%E6%88%90%E5%A4%A7%E9%A3%AF%E5%BA%97)
未來市 The Gala Asia,2022-08-18 02:14:13,0223955178,臺北市中正區八德路一段一號,4.2,https://ifoodie.tw/restaurant/5d6402e8d6895d3b9fff1754-%E6%9C%AA%E4%BE%86%E5%B8%82-The-Gala-Asia
葉嘉美食小館 (東北斤餅),2022-08-18 02:14:16,0223677216,臺北市中正區汀州路二段207號,4.3,https://ifoodie.tw/restaurant/55a5e142c03a102ec1415454-%E8%91%89%E5%98%89%E7%BE%8E%E9%A3%9F%E5%B0%8F%E9%A4%A8-(%E6%9D%B1%E5%8C%97%E6%96%A4%E9%A4%85)
TASTy 西堤牛排 台北重慶南店,2022-08-18 02:14:21,0223708292,臺北市中正區重慶南路一段129號2F,4.2,https://ifoodie.tw/restaurant/5af1e7212756dd6a5c7c1436-TASTy-%E8%A5%BF%E5%A0%A4%E7%89%9B%E6%8E%92-%E5%8F%B0%E5%8C%97%E9%87%8D%E6%85%B6%E5%8D%97%E5%BA%97
藍門咖啡,2022-08-18 02:14:24,0223657966,臺北市中正區汀州路二段150號一樓,4.5,https://ifoodie.tw/restaurant/5ee8d5542756dd3f1ce427c7-%E8%97%8D%E9%96%80%E5%92%96%E5%95%A1
美妙山咖啡 My Cafe,2022-08-18 02:14:28,0277283577,臺北市中正區齊東街78號,4.4,https://ifoodie.tw/restaurant/5cd1616b22613968d8236a79-%E7%BE%8E%E5%A6%99%E5%B1%B1%E5%92%96%E5%95%A1-My-Cafe
樂法 Le Phare - 正德店,2022-08-18 02:14:32,0223510093,臺北市中正區八德路一段82巷7號,4.1,https://ifoodie.tw/restaurant/5ec31a478c906d1e0462d03b-%E6%A8%82%E6%B3%95-Le-Phare-%E6%AD%A3%E5%BE%B7%E5%BA%97
The Deli,2022-08-18 02:14:36,0223211818,臺北市中正區忠孝東路一段12號,3.9,https://ifoodie.tw/restaurant/5edbb4d0d6895d75ef3ada3a-The-Deli
黃豆家,2022-08-18 02:14:41,0223320368,臺北市中正區中華路二段301巷2號,4.5,https://ifoodie.tw/restaurant/596513f72756dd6e3969f2dc-%E9%BB%83%E8%B1%86%E5%AE%B6
好雞匯鹹水雞-公館旗艦店,2022-08-18 02:14:45,0922587672,台北市羅斯福路四段70-1號,3.8,https://ifoodie.tw/restaurant/5ecd17bf2261394799ad163d-%E5%A5%BD%E9%9B%9E%E5%8C%AF%E9%B9%B9%E6%B0%B4%E9%9B%9E-%E5%85%AC%E9%A4%A8%E6%97%97%E8%89%A6%E5%BA%97
寧波排骨大王,2022-08-18 02:14:49,0223972049,臺北市中正區寧波東街14號,3.8,https://ifoodie.tw/restaurant/57910f742756dd01dcf7d5fd-%E5%AF%A7%E6%B3%A2%E6%8E%92%E9%AA%A8%E5%A4%A7%E7%8E%8B
賢記牛肉(丸)河粉 海鮮麵疙瘩,2022-08-18 02:14:54,0223432369,臺北市中正區南昌路一段59巷15號,4.0,https://ifoodie.tw/restaurant/5b4b8d642756dd51fb84736b-%E8%B3%A2%E8%A8%98%E7%89%9B%E8%82%89(%E4%B8%B8)%E6%B2%B3%E7%B2%89-%E6%B5%B7%E9%AE%AE%E9%BA%B5%E7%96%99%E7%98%A9
正宗台南意麵,2022-08-18 02:14:58,0223224918,臺北市中正區鎮江街7之1號,4.4,https://ifoodie.tw/restaurant/58e4cb9c23679c57aa601d8c-%E6%AD%A3%E5%AE%97%E5%8F%B0%E5%8D%97%E6%84%8F%E9%BA%B5
建中黑砂糖刨冰,2022-08-18 02:15:04,0223054750,臺北市中正區泉州街35號,4.2,https://ifoodie.tw/restaurant/559d84f3c03a103ee86c831e-%E5%BB%BA%E4%B8%AD%E9%BB%91%E7%A0%82%E7%B3%96%E5%88%A8%E5%86%B0
捌玖玖滷肉飯,2022-08-18 02:15:08,0223961060,臺北市中正區南昌路一段59巷43號,3.5,https://ifoodie.tw/restaurant/5ec1f6aad6895d3d21cd39b2-%E6%8D%8C%E7%8E%96%E7%8E%96%E6%BB%B7%E8%82%89%E9%A3%AF
Bar M,2022-08-18 02:15:12,0966024881,台北市中正區羅斯福路二段20號,4.6,https://ifoodie.tw/restaurant/5d8d6d2c2261391eb2cbc9ea-Bar-M
小松鍋燒麵,2022-08-18 02:15:15,0223964976,臺北市中正區南昌路一段59巷18號,3.9,https://ifoodie.tw/restaurant/5ec29b12d6895d3d21cd71bd-%E5%B0%8F%E6%9D%BE%E9%8D%8B%E7%87%92%E9%BA%B5
百八魚場,2022-08-18 02:15:21,0223414888,臺北市中正區忠孝東路一段152號,4.0,https://ifoodie.tw/restaurant/559d36d5c03a103ee86c518a-%E7%99%BE%E5%85%AB%E9%AD%9A%E5%A0%B4
華王排骨,2022-08-18 02:15:26,0223672511,臺北市中正區重慶南路三段83號,4.4,https://ifoodie.tw/restaurant/58f655a52756dd27418b4e32-%E8%8F%AF%E7%8E%8B%E6%8E%92%E9%AA%A8
Dear Leslie café,2022-08-18 02:15:30,0226188266,臺北市中正區民生東路二段93巷2號,4.9,https://ifoodie.tw/restaurant/5eb95fa32756dd7fed6a3ec1-Dear-Leslie-caf%C3%A9
高三孝碳烤吐司,2022-08-18 02:15:34,0223225918,臺北市中正區南昌路一段31巷11之4號,4.1,https://ifoodie.tw/restaurant/559dd0f7c03a103ee86caed6-%E9%AB%98%E4%B8%89%E5%AD%9D%E7%A2%B3%E7%83%A4%E5%90%90%E5%8F%B8
噽香鐵板燒便當,2022-08-18 02:15:38,0223940813,臺北市中正區八德路一段82巷9弄9號1樓,3.7,https://ifoodie.tw/restaurant/5ead81db2756dd3c8f896a7d-%E5%99%BD%E9%A6%99%E9%90%B5%E6%9D%BF%E7%87%92%E4%BE%BF%E7%95%B6
阿姨米粉湯,2022-08-18 02:15:43,0910363198,臺北市中正區中華路二段455號,4.3,https://ifoodie.tw/restaurant/5ea83bdf2756dd2a65bb8a89-%E9%98%BF%E5%A7%A8%E7%B1%B3%E7%B2%89%E6%B9%AF
小確幸紅茶牛奶合作社,2022-08-18 02:15:47,0233221612,臺北市中正區八德路一段1號,3.4,https://ifoodie.tw/restaurant/559d6334c03a103ee86c6d75-%E5%B0%8F%E7%A2%BA%E5%B9%B8%E7%B4%85%E8%8C%B6%E7%89%9B%E5%A5%B6%E5%90%88%E4%BD%9C%E7%A4%BE
ALCICCHETTO義麵坊小酒館,2022-08-18 02:15:52,0223951700,臺北市中正區八德路一段40號,4.2,https://ifoodie.tw/restaurant/580f9fa32756dd6782d9eb9c-ALCICCHETTO%E7%BE%A9%E9%BA%B5%E5%9D%8A%E5%B0%8F%E9%85%92%E9%A4%A8
吳記南京板鴨-原李嘉興板鴨主廚,2022-08-18 02:15:57,0223560668,臺北市中正區羅斯福路二段44號,3.8,https://ifoodie.tw/restaurant/59f8bce72756dd05e9d6b01f-%E5%90%B3%E8%A8%98%E5%8D%97%E4%BA%AC%E6%9D%BF%E9%B4%A8-%E5%8E%9F%E6%9D%8E%E5%98%89%E8%88%88%E6%9D%BF%E9%B4%A8%E4%B8%BB%E5%BB%9A
煎台兄弟,2022-08-18 02:16:00,0980209780,臺北市中正區寧波西街88號,4.5,https://ifoodie.tw/restaurant/5da2e8e9d6895d12cbeb53d4-%E7%85%8E%E5%8F%B0%E5%85%84%E5%BC%9F
吉恩日輕食。咖啡,2022-08-18 02:16:05,0223415553,臺北市中正區杭州南路一段109號,4.2,https://ifoodie.tw/restaurant/59e0266f23679c7d0e336cc4-%E5%90%89%E6%81%A9%E6%97%A5%E8%BC%95%E9%A3%9F%E3%80%82%E5%92%96%E5%95%A1
萬里香肉包饅頭專賣店,2022-08-18 02:16:12,0223314244,臺北市中正區武昌街一段61號,3.8,https://ifoodie.tw/restaurant/5e90460b2261396318d3c2d6-%E8%90%AC%E9%87%8C%E9%A6%99%E8%82%89%E5%8C%85%E9%A5%85%E9%A0%AD%E5%B0%88%E8%B3%A3%E5%BA%97
油豆腐細粉,2022-08-18 02:16:21,0223117021,臺北市中正區公園路28之2號,4.2,https://ifoodie.tw/restaurant/5f9a2bda8c906d780213088e-%E6%B2%B9%E8%B1%86%E8%85%90%E7%B4%B0%E7%B2%89
南機場沙威瑪,2022-08-18 02:16:26,0928326521,臺北市中正區中華路二段313巷和315巷之間,2.7,https://ifoodie.tw/restaurant/559d7f7bc03a103ee86c809b-%E5%8D%97%E6%A9%9F%E5%A0%B4%E6%B2%99%E5%A8%81%E7%91%AA
艾搗蛋手工蛋餅,2022-08-18 02:16:31,0223515705,臺北市中正區紹興南街4之2號,3.2,https://ifoodie.tw/restaurant/564179f6699b6e2cacd6f3c0-%E8%89%BE%E6%90%97%E8%9B%8B%E6%89%8B%E5%B7%A5%E8%9B%8B%E9%A4%85
南門豬腳,2022-08-18 02:16:35,0918269650,臺北市中正區福州街5號,4.1,https://ifoodie.tw/restaurant/5d765959226139388c402e3d-%E5%8D%97%E9%96%80%E8%B1%AC%E8%85%B3
劑院 Dose cuisine & malt,2022-08-18 02:16:40,0223412859,臺北市中正區愛國東路18號,4.5,https://ifoodie.tw/restaurant/622f65e1873d7956ef746e6c-%E5%8A%91%E9%99%A2-Dose-cuisine-%26-ma
大福利排骨大王,2022-08-18 02:16:44,0223651009,臺北市中正區羅斯福路三段286巷12號,3.8,https://ifoodie.tw/restaurant/55a57db6c03a10241de66ae4-%E5%A4%A7%E7%A6%8F%E5%88%A9%E6%8E%92%E9%AA%A8%E5%A4%A7%E7%8E%8B
三鱻食府,2022-08-18 02:16:50,0223278309,臺北市中正區紹興南街15號,4.4,https://ifoodie.tw/restaurant/559d051ac03a103ee86c3434-%E4%B8%89%E9%B1%BB%E9%A3%9F%E5%BA%9C
趙記菜肉餛飩大王,2022-08-18 02:16:55,0223811007,臺北市中正區桃源街5號,3.5,https://ifoodie.tw/restaurant/559d4d64c03a103ee86c600a-%E8%B6%99%E8%A8%98%E8%8F%9C%E8%82%89%E9%A4%9B%E9%A3%A9%E5%A4%A7%E7%8E%8B
